MIS_DATE,APP_ID,BIRTH_DAYS,GENDER,MARRIAGE,ID_ISSUE_DAYS,EDUCATION,REQUEST_LOAN_AMOUNT,CURRENT_PROVINCE,REQ_MAX_AMT_R,REFERENCE_RELATIONSHIP_2,LIV_AGE_R,WOR_AGE_R,SPOUSE_REL,MAX_DPD
2019-06-30,953890,19631,MALE,DIVORCE,1928,SECONDARY_SCHOOL,20,Dong Nai,0.4,BROTHER/SISTER,0.89,0,0,-1
2019-06-30,976314,18211,MALE,DIVORCE,2031,HIGH_SCHOOL,20,Ho Chi Minh,0.5,CHILDREN,1,0.08,0,-1
2019-06-30,988790,12952,FEMALE,MARRIED,509,SECONDARY_SCHOOL,30,Binh Duong,1,FATHER/MOTHER,0.03,0.03,0,-1
2019-06-30,978483,11485,FEMALE,MARRIED,26,UNIVERSITY,50,Tay Ninh,1,CHILDREN,0.06,0.22,1,-1
2019-06-30,979674,15563,FEMALE,MARRIED,2631,HIGH_SCHOOL,50,Hai Duong,1,CHILDREN,0.44,0.44,0,325
2019-06-30,978931,15869,FEMALE,DIVORCE,826,SECONDARY_SCHOOL,36,Dong Nai,0.9,BROTHER/SISTER,0.14,0.01,0,264
2019-06-30,976969,12311,FEMALE,MARRIED,846,SECONDARY_SCHOOL,30,Ho Chi Minh,0.75,RELATIVE SAME FAMILY BOOK,0.21,0.18,1,6
2019-06-30,1002153,8879,FEMALE,MARRIED,3334,HIGH_SCHOOL,30,Ben Tre,0.75,FATHER/MOTHER,1.04,0.25,0,103
2019-06-30,969251,11481,FEMALE,DIVORCE,3985,SECONDARY_SCHOOL,50,Dong Thap,1,FATHER/MOTHER,0.97,0.32,0,212
2019-06-30,962696,10267,FEMALE,SINGLE,5013,HIGH_SCHOOL,20,Ben Tre,0.4,FATHER/MOTHER,1,0.02,0,42
2019-06-30,977462,9806,MALE,SINGLE,733,HIGH_SCHOOL,30,Thua Thien Hue,0.6,BROTHER/SISTER,1,0.09,0,303
2019-06-30,967468,13671,MALE,MARRIED,1613,SECONDARY_SCHOOL,40,An Giang,1,BROTHER/SISTER,0.27,0.27,1,6
2019-06-30,995752,11350,FEMALE,MARRIED,1436,HIGH_SCHOOL,50,Quang Ninh,1,COUSIN,0,0.32,0,1
2019-06-30,982923,12478,MALE,MARRIED,2406,HIGH_SCHOOL,20,Ha Noi,0.4,BROTHER/SISTER,0.44,0.29,1,8
2019-06-30,960192,15941,MALE,DIVORCE,92,COLLEGE,20,Phu Tho,0.5,BROTHER/SISTER,0.91,0.18,0,203
2019-06-30,1003489,17822,MALE,MARRIED,704,HIGH_SCHOOL,20,Ha Noi,0.4,COUSIN,0.82,0.51,0,1
2019-06-30,959791,11414,FEMALE,MARRIED,4732,SECONDARY_SCHOOL,20,Kien Giang,0.4,FATHER/MOTHER,0.1,0.06,1,1
2019-06-30,979040,15138,FEMALE,MARRIED,4635,HIGH_SCHOOL,30,Tien Giang,0.75,FRIEND/CO-WORKER,1,0.12,1,-1
2019-06-30,974315,13727,MALE,MARRIED,1005,HIGH_SCHOOL,30,Nghe An,0.6,COUSIN,1,0.34,0,15
2019-06-30,972686,10181,MALE,SINGLE,1414,HIGH_SCHOOL,20,Thua Thien Hue,0.4,BROTHER/SISTER,1,0.18,0,181
2019-06-30,974292,20369,MALE,MARRIED,1020,SECONDARY_SCHOOL,50,Nghe An,1,CHILDREN,0.79,0.18,1,47
2019-06-30,954103,12288,FEMALE,MARRIED,833,COLLEGE,40,Thanh Hoa,0.8,BROTHER/SISTER,0.29,0.24,1,3
2019-06-30,998659,10763,FEMALE,MARRIED,985,HIGH_SCHOOL,30,Binh Thuan,0.6,BROTHER/SISTER,0.34,0.03,1,0
2019-06-30,989165,13696,MALE,MARRIED,474,HIGH_SCHOOL,20,Ho Chi Minh,0.67,COUSIN,0.08,0.42,1,172
2019-06-30,979207,13132,MALE,MARRIED,1972,HIGH_SCHOOL,30,Tien Giang,0.6,COUSIN,0.39,0.25,0,3
2019-06-30,961087,9309,FEMALE,SINGLE,4092,HIGH_SCHOOL,40,Ho Chi Minh,0.8,COUSIN,0.12,0.08,0,1
2019-06-30,977386,13354,FEMALE,MARRIED,1042,HIGH_SCHOOL,20,Quang Ninh,0.5,BROTHER/SISTER,0.54,0.54,0,1
2019-06-30,963045,19696,FEMALE,MARRIED,344,SECONDARY_SCHOOL,50,Ha Noi,1,COUSIN,1,0.19,0,1
2019-06-30,1014283,12961,FEMALE,MARRIED,2256,PRIMARY_SCHOOL,20,Tien Giang,0.4,FATHER/MOTHER,0.06,0.01,1,223
2019-06-30,991384,10414,FEMALE,MARRIED,1075,SECONDARY_SCHOOL,40,Khanh Hoa,1,COUSIN,1.03,0.17,1,1
2019-06-30,979384,15425,FEMALE,DIVORCE,4116,SECONDARY_SCHOOL,50,Ho Chi Minh,1,CHILDREN,0.71,0.19,0,2
2019-06-30,964612,19649,MALE,MARRIED,2493,SECONDARY_SCHOOL,30,Dong Nai,0.6,BROTHER/SISTER,0.15,0.17,1,242
2019-06-30,997835,14487,MALE,MARRIED,1887,HIGH_SCHOOL,50,Soc Trang,1,BROTHER/SISTER,1,0.05,1,96
2019-06-30,992181,13093,MALE,MARRIED,1999,SECONDARY_SCHOOL,50,Dong Nai,1,BROTHER/SISTER,1,0.02,1,-1
2019-06-30,974637,9076,MALE,SINGLE,959,SECONDARY_SCHOOL,40,Dong Nai,1,COUSIN,0.12,0.03,0,139
2019-06-30,953705,10310,FEMALE,MARRIED,3470,SECONDARY_SCHOOL,50,Ho Chi Minh,1,BROTHER/SISTER,0.32,0.29,1,84
2019-06-30,987278,9665,MALE,MARRIED,2453,HIGH_SCHOOL,40,Binh Duong,0.8,BROTHER/SISTER,0.08,0.08,1,13
2019-06-30,948088,9061,MALE,SINGLE,632,SECONDARY_SCHOOL,20,Dong Nai,0.4,FATHER/MOTHER,0.08,0.08,0,30
2019-06-30,966297,10685,FEMALE,DIVORCE,1042,PRIMARY_SCHOOL,20,An Giang,0.4,FRIEND/CO-WORKER,1,0.03,0,-1
2019-06-30,966132,9654,FEMALE,MARRIED,4467,SECONDARY_SCHOOL,30,Kien Giang,0.75,BROTHER/SISTER,0.38,0.08,1,10
2019-06-30,971816,10020,MALE,SINGLE,4350,HIGH_SCHOOL,20,Ben Tre,0.5,COUSIN,1.07,0.15,0,48
2019-06-30,963031,18482,FEMALE,OTHER,349,PRIMARY_SCHOOL,40,Binh Duong,1,CHILDREN,0.2,0.08,0,8
2019-06-30,965661,13146,FEMALE,DIVORCE,1504,HIGH_SCHOOL,40,Ho Chi Minh,0.8,FATHER/MOTHER,0.94,0.01,0,-1
2019-06-30,963517,12649,FEMALE,MARRIED,1129,HIGH_SCHOOL,50,Ho Chi Minh,1,FATHER/MOTHER IN LAW,0.26,0.26,1,272
2019-06-30,950668,9387,MALE,MARRIED,1786,HIGH_SCHOOL,20,Quang Ninh,0.4,COUSIN,1,0.12,0,205
2019-06-30,977362,10533,MALE,MARRIED,4550,SECONDARY_SCHOOL,30,Ho Chi Minh,0.75,COUSIN,0.05,0.21,1,11
2019-06-30,990242,12206,FEMALE,MARRIED,13,PRIMARY_SCHOOL,25,Vinh Long,0.83,BROTHER/SISTER,0.91,0.27,1,5
2019-06-30,1003378,14782,MALE,MARRIED,1591,SECONDARY_SCHOOL,15,Binh Duong,0.5,CHILDREN,0.13,0.05,0,-1
2019-06-30,1007235,9763,FEMALE,MARRIED,3746,HIGH_SCHOOL,20,Khanh Hoa,0.5,COUSIN,0.93,0.07,1,8
2019-06-30,985136,14045,MALE,MARRIED,2634,SECONDARY_SCHOOL,40,Binh Duong,1,BROTHER/SISTER,0.53,0.05,1,233
2019-06-30,979976,12743,FEMALE,MARRIED,2118,SECONDARY_SCHOOL,20,Long An,0.4,BROTHER/SISTER,0.09,0.35,1,1
2019-06-30,996438,11545,MALE,MARRIED,2099,SECONDARY_SCHOOL,40,Binh Dinh,1,COUSIN,0.25,0.47,0,38
2019-06-30,957824,17962,MALE,MARRIED,1125,SECONDARY_SCHOOL,20,Ho Chi Minh,0.5,BROTHER/SISTER,0.41,0.33,1,7
2019-06-30,996860,13279,MALE,MARRIED,1398,PRIMARY_SCHOOL,40,Binh Dinh,1,BROTHER/SISTER,1,0.03,1,41
2019-06-30,954515,16300,FEMALE,MARRIED,4582,HIGH_SCHOOL,50,Thai Nguyen,1,BROTHER/SISTER,1,0.22,1,-1
2019-06-30,966789,9817,MALE,SINGLE,653,SECONDARY_SCHOOL,20,Binh Duong,0.5,BROTHER/SISTER,0.15,0.22,0,122
2019-06-30,962886,17837,FEMALE,MARRIED,3969,SECONDARY_SCHOOL,20,Binh Duong,0.5,CHILDREN,0.2,0.18,0,-1
2019-06-30,1011171,13690,FEMALE,MARRIED,4051,SECONDARY_SCHOOL,30,Vinh Long,0.6,BROTHER/SISTER,0.08,0.08,1,193
2019-06-30,956236,12647,MALE,SINGLE,340,HIGH_SCHOOL,40,Nghe An,1,COUSIN,1,0.17,0,9
2019-06-30,995268,10762,FEMALE,MARRIED,471,SECONDARY_SCHOOL,20,Binh Duong,0.4,COUSIN,0.07,0.07,0,1
2019-06-30,964561,11895,MALE,MARRIED,169,HIGH_SCHOOL,50,Ha Noi,1,FATHER/MOTHER,1,0.15,1,71
2019-06-30,960907,13732,FEMALE,MARRIED,293,UNIVERSITY,50,Ha Noi,1,FATHER/MOTHER,0.11,0.24,1,-1
2019-06-30,1011759,15517,MALE,MARRIED,1482,SECONDARY_SCHOOL,35,Ho Chi Minh,0.88,CHILDREN,0.02,0.02,0,95
2019-06-30,976378,13251,MALE,MARRIED,155,HIGH_SCHOOL,30,Dong Nai,0.75,COUSIN,0.14,0.14,0,303
2019-06-30,973712,11082,MALE,MARRIED,4149,SECONDARY_SCHOOL,20,Ha Nam,0.5,BROTHER/SISTER,1,0.01,1,3
2019-06-30,982101,9693,FEMALE,MARRIED,898,SECONDARY_SCHOOL,20,Binh Thuan,0.4,COUSIN,0.74,0.11,0,2
2019-06-30,991992,10869,MALE,SINGLE,55,HIGH_SCHOOL,30,Tay Ninh,0.6,COUSIN,1,0.2,0,1
2019-06-30,965355,11836,FEMALE,MARRIED,4887,HIGH_SCHOOL,30,Khanh Hoa,0.75,AUNT/UNCLE,1,0.16,1,10
2019-06-30,958342,15267,FEMALE,WIDOW,3983,SECONDARY_SCHOOL,30,Thua Thien Hue,0.75,BROTHER/SISTER,1,0.6,0,6
2019-06-30,970641,12212,MALE,DIVORCE,9,HIGH_SCHOOL,20,Tien Giang,0.5,FATHER/MOTHER,1,0.03,0,3
2019-06-30,987130,11601,FEMALE,MARRIED,380,COLLEGE,50,Nghe An,1,BROTHER/SISTER,0.28,0.16,1,82
2019-06-30,960882,15741,MALE,DIVORCE,2772,HIGH_SCHOOL,20,Hai Duong,0.5,BROTHER/SISTER,1,0.07,0,241
2019-06-30,1002354,12068,MALE,DIVORCE,311,HIGH_SCHOOL,40,Ba Ria - Vung Tau,1,FATHER/MOTHER,0.15,0.09,0,9
2019-06-30,979927,12967,MALE,MARRIED,2758,HIGH_SCHOOL,50,Quang Ninh,1,BROTHER/SISTER,0.06,0.22,1,172
2019-06-30,974172,10464,MALE,SINGLE,265,SECONDARY_SCHOOL,25,Binh Dinh,0.63,COUSIN,0.17,0.34,0,141
2019-06-30,976277,10695,MALE,SINGLE,547,SECONDARY_SCHOOL,20,Long An,0.5,COUSIN,0.97,0.01,0,1
2019-06-30,996212,10235,MALE,SINGLE,3453,HIGH_SCHOOL,40,An Giang,1,FRIEND/CO-WORKER,0.93,0.29,0,131
2019-06-30,969143,10794,MALE,DIVORCE,5090,HIGH_SCHOOL,50,Binh Thuan,1,COUSIN,0.73,0.1,0,2
2019-06-30,956522,10437,MALE,MARRIED,9,SECONDARY_SCHOOL,50,Ha Noi,1,BROTHER/SISTER,1,0.34,0,-1
2019-06-30,1007437,10528,MALE,MARRIED,3738,HIGH_SCHOOL,50,Thanh Hoa,1,COUSIN,1,0.03,0,6
2019-06-30,965944,9715,FEMALE,MARRIED,3368,COLLEGE,40,Long An,1,BROTHER/SISTER,1,0.19,1,170
2019-06-30,972429,8823,MALE,SINGLE,1270,HIGH_SCHOOL,40,Ho Chi Minh,1,COUSIN,0.13,0.13,0,1
2019-06-30,987440,10388,MALE,MARRIED,1560,SECONDARY_SCHOOL,40,Nam Dinh,1,COUSIN,0.14,0.07,1,5
2019-06-30,960737,14118,FEMALE,MARRIED,3042,SECONDARY_SCHOOL,50,Ho Chi Minh,1,COUSIN,0.38,0.18,1,92
2019-06-30,958758,12642,MALE,MARRIED,72,HIGH_SCHOOL,30,Ha Noi,0.6,BROTHER/SISTER,0.97,0.11,1,0
2019-06-30,986788,14163,MALE,MARRIED,1156,SECONDARY_SCHOOL,50,Nghe An,1,COUSIN,1,0.26,1,8
2019-06-30,1011588,11499,MALE,DIVORCE,497,SECONDARY_SCHOOL,20,Ho Chi Minh,0.5,COUSIN,0.03,0.03,0,223
2019-06-30,989504,12139,FEMALE,MARRIED,3120,HIGH_SCHOOL,30,Dong Nai,0.6,COUSIN,1,0.08,1,1
2019-06-30,977799,14867,MALE,SINGLE,49,HIGH_SCHOOL,40,Binh Duong,1,BROTHER/SISTER,0.15,0.07,0,303
2019-06-30,966552,9240,MALE,SINGLE,135,HIGH_SCHOOL,30,Ha Noi,0.6,BROTHER/SISTER,0.04,0.04,0,2
2019-06-30,1013921,11379,MALE,MARRIED,4479,SECONDARY_SCHOOL,20,Ho Chi Minh,0.67,BROTHER/SISTER,0.26,0.1,0,281
2019-06-30,991114,21174,MALE,OTHER,644,HIGH_SCHOOL,50,Ho Chi Minh,1,COUSIN,0.05,0.05,0,2
2019-06-30,958600,11901,FEMALE,MARRIED,66,SECONDARY_SCHOOL,40,Ho Chi Minh,1,FATHER/MOTHER,0.06,0.18,1,303
2019-06-30,960199,12386,MALE,MARRIED,344,COLLEGE,50,Ha Noi,1,FATHER/MOTHER,0.18,0.18,0,81
2019-06-30,971606,11797,MALE,SINGLE,5314,HIGH_SCHOOL,20,Ninh Binh,0.5,COUSIN,1,0.09,0,17
2019-06-30,961920,13794,MALE,DIVORCE,1382,SECONDARY_SCHOOL,40,Binh Dinh,1,FATHER/MOTHER,0.08,0.47,0,7
2019-06-30,1007316,20170,FEMALE,MARRIED,1671,SECONDARY_SCHOOL,30,Vinh Long,0.75,COUSIN,0.55,0.18,1,42
2019-06-30,1014079,11434,MALE,SINGLE,1041,HIGH_SCHOOL,15,Ho Chi Minh,0.5,BROTHER/SISTER,0.22,0.06,0,254
2019-06-30,964187,9082,MALE,MARRIED,3605,HIGH_SCHOOL,20,Binh Duong,0.4,HUSBAND/WIFE,0.04,0.04,1,10
2019-06-30,1001079,10926,FEMALE,MARRIED,4841,SECONDARY_SCHOOL,15,Ho Chi Minh,0.38,BROTHER/SISTER,0.27,0.07,1,-1
2019-06-30,1006946,15880,FEMALE,MARRIED,3929,SECONDARY_SCHOOL,30,An Giang,0.6,CHILDREN,0.58,0.16,1,223
2019-06-30,984712,16310,FEMALE,MARRIED,1466,SECONDARY_SCHOOL,40,Binh Duong,1,CHILDREN,0.44,0.11,0,0
2019-06-30,951197,9245,FEMALE,MARRIED,3678,SECONDARY_SCHOOL,40,Binh Duong,1,COUSIN,0.12,0.08,1,150
2019-06-30,979339,15679,MALE,MARRIED,722,HIGH_SCHOOL,50,Phu Tho,1,CHILDREN,0.84,0.42,0,19
2019-06-30,974524,12101,MALE,MARRIED,81,SECONDARY_SCHOOL,20,Binh Thuan,0.5,BROTHER/SISTER,1,0.18,1,5
2019-06-30,978914,10167,MALE,MARRIED,2463,HIGH_SCHOOL,40,Khanh Hoa,1,COUSIN,0.14,0.11,1,264
2019-06-30,994675,10661,FEMALE,MARRIED,18,HIGH_SCHOOL,50,Ha Noi,1,BROTHER/SISTER,0.03,0.03,1,1
2019-06-30,980422,13593,MALE,MARRIED,2254,HIGH_SCHOOL,50,Ho Chi Minh,1,BROTHER/SISTER,0.05,0.11,0,2
2019-06-30,1003123,14140,MALE,MARRIED,3774,HIGH_SCHOOL,30,Binh Dinh,1,BROTHER/SISTER,0.1,0.1,1,2
2019-06-30,970974,8961,MALE,SINGLE,3268,COLLEGE,20,Thanh Hoa,0.4,COUSIN,0.96,0.04,0,0
2019-06-30,968355,13047,MALE,SINGLE,780,SECONDARY_SCHOOL,50,Dong Nai,1,BROTHER/SISTER,0.53,0.44,0,122
2019-06-30,1011550,9640,FEMALE,MARRIED,2077,HIGH_SCHOOL,15,Binh Thuan,0.5,FATHER/MOTHER,0.77,0.12,1,2
2019-06-30,940140,11206,FEMALE,MARRIED,3535,SECONDARY_SCHOOL,15,Binh Duong,0.38,BROTHER/SISTER,0.16,0.16,1,0
2019-06-30,976071,9699,FEMALE,MARRIED,1078,SECONDARY_SCHOOL,20,Ho Chi Minh,0.4,GRANDCHILDREN,0.3,0.15,0,61
2019-06-30,903851,9453,MALE,SINGLE,1750,HIGH_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.04,0.08,0,122
2019-06-30,949182,17820,FEMALE,MARRIED,2708,HIGH_SCHOOL,50,Phu Tho,1,CHILDREN,1,0.41,0,122
2019-06-30,971096,11761,MALE,SINGLE,4,UNIVERSITY,50,Nghe An,1,BROTHER/SISTER,1.03,0.13,0,303
2019-06-30,955763,11024,MALE,MARRIED,2076,HIGH_SCHOOL,30,Ho Chi Minh,0.6,BROTHER/SISTER,0.13,0.13,1,1
2019-06-30,949325,10282,FEMALE,MARRIED,2907,SECONDARY_SCHOOL,20,Phu Yen,0.5,COUSIN,1,0.36,0,14
2019-06-30,961143,11271,MALE,MARRIED,2090,HIGH_SCHOOL,20,Nghe An,0.5,BROTHER/SISTER,1,0.16,0,122
2019-06-30,948738,11619,FEMALE,MARRIED,3063,HIGH_SCHOOL,20,Phu Tho,0.5,BROTHER/SISTER,1,0.02,0,3
2019-06-30,956292,9197,MALE,MARRIED,281,SECONDARY_SCHOOL,20,Ha Noi,0.4,COUSIN,1,0.36,0,1
2019-06-30,954982,13712,MALE,MARRIED,1304,UNIVERSITY,20,Ho Chi Minh,0.5,BROTHER/SISTER,0.11,0.11,1,30
2019-06-30,943246,15350,FEMALE,MARRIED,2253,SECONDARY_SCHOOL,40,Ninh Thuan,1,CHILDREN,0.88,0.12,1,60
2019-06-30,1001074,9190,FEMALE,MARRIED,385,HIGH_SCHOOL,30,Khanh Hoa,1,BROTHER/SISTER,0.02,0.04,1,0
2019-06-30,957839,15578,MALE,MARRIED,1666,SECONDARY_SCHOOL,40,Dong Nai,1,FRIEND/CO-WORKER,0.35,0.35,1,241
2019-06-30,968331,12942,FEMALE,DIVORCE,1418,COLLEGE,20,Ho Chi Minh,0.4,COUSIN,0.09,0.06,0,10
2019-06-30,980132,10332,FEMALE,DIVORCE,4997,COLLEGE,40,Binh Duong,1,AUNT/UNCLE,1,0.04,0,7
2019-06-30,968883,11846,FEMALE,MARRIED,3390,PRIMARY_SCHOOL,20,Long An,0.5,BROTHER/SISTER,0.19,0.01,1,150
2019-06-30,964066,16093,FEMALE,MARRIED,3807,HIGH_SCHOOL,15,Binh Duong,0.38,CHILDREN,0.05,0.14,0,14
2019-06-30,945617,12415,MALE,MARRIED,2413,SECONDARY_SCHOOL,40,Nghe An,1,AUNT/UNCLE,0.56,0.32,1,53
2019-06-30,959038,12447,FEMALE,MARRIED,3262,PRIMARY_SCHOOL,50,Ho Chi Minh,1,RELATIVE SAME FAMILY BOOK,0.03,0.02,1,-1
2019-06-30,985523,10581,MALE,SINGLE,5274,HIGH_SCHOOL,15,Binh Thuan,0.38,FATHER/MOTHER,1.07,0.34,0,2
2019-06-30,996293,12418,MALE,MARRIED,2021,HIGH_SCHOOL,50,Ho Chi Minh,1,BROTHER/SISTER,0.01,0.01,1,47
2019-06-30,997918,12223,FEMALE,MARRIED,400,SECONDARY_SCHOOL,30,Kien Giang,1,CHILDREN,1,0.36,0,60
2019-06-30,951929,9769,MALE,SINGLE,3908,UNIVERSITY,40,Quang Ninh,0.8,COUSIN,0.96,0.11,0,2
2019-06-30,1012071,14222,MALE,MARRIED,3142,PRIMARY_SCHOOL,50,An Giang,1,COUSIN,1.03,0.1,1,2
2019-06-30,1015331,9457,FEMALE,MARRIED,532,HIGH_SCHOOL,40,Nghe An,1,FATHER/MOTHER,1,0.15,0,38
2019-06-30,1003388,15833,MALE,MARRIED,2548,SECONDARY_SCHOOL,30,Binh Duong,1,CHILDREN,0.12,0.02,1,3
2019-06-30,979675,13843,MALE,MARRIED,1345,SECONDARY_SCHOOL,30,Binh Thuan,0.75,BROTHER/SISTER,1,0.26,1,203
2019-06-30,945691,13107,MALE,SINGLE,2016,HIGH_SCHOOL,40,Dong Nai,0.8,BROTHER/SISTER,0.08,0.07,0,3
2019-06-30,975723,9747,MALE,MARRIED,4274,HIGH_SCHOOL,20,Dong Nai,0.5,BROTHER/SISTER IN LAW,0.06,0.06,1,61
2019-06-30,963239,8991,MALE,SINGLE,90,HIGH_SCHOOL,20,Ben Tre,0.4,COUSIN,1,0.08,0,28
2019-06-30,974763,10086,FEMALE,SINGLE,252,COLLEGE,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.04,0.04,0,9
2019-06-30,965853,10725,MALE,MARRIED,5084,HIGH_SCHOOL,25,Hai Duong,0.63,BROTHER/SISTER,1,0.03,0,242
2019-06-30,979772,13727,FEMALE,MARRIED,964,SECONDARY_SCHOOL,20,Ben Tre,0.5,CHILDREN,0.24,0.34,1,1
2019-06-30,965932,9128,FEMALE,SINGLE,716,HIGH_SCHOOL,25,Dong Nai,0.63,COUSIN,0.03,0.03,0,7
2019-06-30,975331,12333,FEMALE,SINGLE,1146,COLLEGE,50,Ho Chi Minh,1,COUSIN,0.06,0.06,0,-1
2019-06-30,990500,8934,MALE,MARRIED,245,SECONDARY_SCHOOL,30,Tra Vinh,1,FATHER/MOTHER,0.08,0.06,1,233
2019-06-30,997879,11255,FEMALE,MARRIED,1706,SECONDARY_SCHOOL,40,Vinh Long,1,FATHER/MOTHER,1,0.39,1,1
2019-06-30,987421,10028,FEMALE,SINGLE,962,COLLEGE,50,Ha Noi,1,BROTHER/SISTER,0.02,0.04,0,1
2019-06-30,950109,19332,MALE,MARRIED,538,SECONDARY_SCHOOL,20,Ha Nam,0.5,COUSIN,1,0.19,1,26
2019-06-30,960083,9531,FEMALE,SINGLE,952,UNIVERSITY,40,Dong Nai,1,BROTHER/SISTER,0.08,0.08,0,10
2019-06-30,1003875,9742,FEMALE,SINGLE,226,SECONDARY_SCHOOL,20,Ho Chi Minh,0.5,FATHER/MOTHER,0.3,0.3,0,11
2019-06-30,952264,13514,FEMALE,MARRIED,2395,SECONDARY_SCHOOL,15,Quang Ninh,0.38,CHILDREN,1,0.27,1,2
2019-06-30,986088,13695,MALE,MARRIED,627,SECONDARY_SCHOOL,30,Ninh Thuan,0.75,COUSIN,1,0.03,1,203
2019-06-30,1006061,13070,FEMALE,MARRIED,122,HIGH_SCHOOL,20,Binh Thuan,0.5,BROTHER/SISTER,0.11,0.08,1,28
2019-06-30,950549,18413,MALE,MARRIED,1224,PRIMARY_SCHOOL,30,Binh Thuan,0.75,FRIEND/CO-WORKER,1,0.6,0,44
2019-06-30,954704,12214,MALE,DIVORCE,1054,HIGH_SCHOOL,50,Ho Chi Minh,1,AUNT/UNCLE,0.29,0.29,0,3
2019-06-30,965717,12576,MALE,MARRIED,1721,PRIMARY_SCHOOL,40,Vinh Long,1,BROTHER/SISTER,0.44,0.44,1,-1
2019-06-30,989312,9496,MALE,SINGLE,3521,COLLEGE,20,Ha Nam,0.4,BROTHER/SISTER,1,0.08,0,1
2019-06-30,970565,10327,MALE,MARRIED,4347,SECONDARY_SCHOOL,30,An Giang,0.75,FATHER/MOTHER,1,0.14,1,5
2019-06-30,990964,16449,FEMALE,DIVORCE,425,HIGH_SCHOOL,40,Ha Nam,0.8,COUSIN,1,0.18,0,2
2019-06-30,963401,17441,MALE,MARRIED,1787,UNIVERSITY,40,Phu Tho,1,CHILDREN,0.42,0.19,1,12
2019-06-30,973862,13310,MALE,DIVORCE,2518,HIGH_SCHOOL,50,Ho Chi Minh,1,COUSIN,0.33,0.31,0,10
2019-06-30,964634,8900,MALE,MARRIED,552,HIGH_SCHOOL,30,Phu Tho,0.75,BROTHER/SISTER,0.13,0.13,1,6
2019-06-30,942611,10474,MALE,MARRIED,3961,HIGH_SCHOOL,20,Ho Chi Minh,0.5,COUSIN,0.34,0.17,0,1
2019-06-30,962316,10675,FEMALE,SINGLE,1303,SECONDARY_SCHOOL,30,Long An,0.75,BROTHER/SISTER,1,0.03,0,303
2019-06-30,958103,9740,FEMALE,MARRIED,91,HIGH_SCHOOL,25,Kien Giang,0.63,BROTHER/SISTER,0.37,0.02,1,61
2019-06-30,974456,9088,MALE,SINGLE,3079,HIGH_SCHOOL,50,Da Nang,1,COUSIN,1,0.16,0,-1
2019-06-30,969416,9191,MALE,SINGLE,546,HIGH_SCHOOL,20,Ha Noi,0.4,COUSIN,1,0.16,0,20
2019-06-30,960965,10156,MALE,SINGLE,18,COLLEGE,50,Thanh Hoa,1,BROTHER/SISTER,1,0.04,0,91
2019-06-30,954146,14009,MALE,MARRIED,3759,HIGH_SCHOOL,15,Vinh Long,0.38,FATHER/MOTHER,1,0.01,1,2
2019-06-30,985296,15844,MALE,MARRIED,1656,COLLEGE,30,Ho Chi Minh,0.6,FATHER/MOTHER,0.23,0.23,1,3
2019-06-30,980314,16206,FEMALE,SINGLE,2183,SECONDARY_SCHOOL,30,An Giang,0.75,BROTHER/SISTER,0.05,0.05,0,-1
2019-06-30,968737,13757,MALE,MARRIED,389,HIGH_SCHOOL,50,Ha Noi,1,COUSIN,0.13,0.13,1,72
2019-06-30,994486,9152,FEMALE,MARRIED,2225,SECONDARY_SCHOOL,30,Thua Thien Hue,1,BROTHER/SISTER,1.04,0.08,0,172
2019-06-30,967286,11769,MALE,MARRIED,4147,HIGH_SCHOOL,50,Ha Noi,1,BROTHER/SISTER,1,0.22,0,1
2019-06-30,966703,10592,MALE,MARRIED,2242,SECONDARY_SCHOOL,50,Tien Giang,1,COUSIN,1.03,0.1,0,242
2019-06-30,973542,12190,MALE,MARRIED,1399,SECONDARY_SCHOOL,40,Quang Ninh,1,COUSIN,0.05,0.33,0,150
2019-06-30,974094,14210,FEMALE,DIVORCE,381,SECONDARY_SCHOOL,30,Tien Giang,0.6,BROTHER/SISTER,0.05,0.05,0,91
2019-06-30,990066,12904,MALE,MARRIED,259,HIGH_SCHOOL,30,Binh Phuoc,1,COUSIN,0.37,0.01,1,141
2019-06-30,986556,14032,MALE,MARRIED,1976,UNIVERSITY,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.08,0.11,0,2
2019-06-30,905200,13827,MALE,MARRIED,52,HIGH_SCHOOL,50,Bac Ninh,1,FRIEND/CO-WORKER,0.11,0.05,1,120
2019-06-30,956789,9593,MALE,SINGLE,2552,COLLEGE,30,Dong Nai,0.75,COUSIN,0.23,0.23,0,3
2019-06-30,992499,9140,MALE,SINGLE,3287,SECONDARY_SCHOOL,20,Thanh Hoa,0.4,BROTHER/SISTER,1,0.2,0,9
2019-06-30,985553,15137,FEMALE,MARRIED,562,SECONDARY_SCHOOL,40,Ho Chi Minh,1,CHILDREN,1.02,0.13,0,4
2019-06-30,947240,8914,FEMALE,SINGLE,1267,HIGH_SCHOOL,40,Ba Ria - Vung Tau,0.8,COUSIN,1,0.17,0,17
2019-06-30,943751,9102,MALE,SINGLE,3612,HIGH_SCHOOL,30,Da Nang,0.6,COUSIN,0.04,0.04,0,30
2019-06-30,975402,11093,FEMALE,MARRIED,768,HIGH_SCHOOL,30,Ninh Binh,0.6,COUSIN,0.27,0.2,0,-1
